id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
statusnet-schiessle-org,statusnet-schiessle-org,-,,FALSE,StatusNet instance hosted at http://schiessle.org,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-maymay-net,statusnet-maymay-net,-,,FALSE,StatusNet instance hosted at http://maymay.net,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-spraci-org,statusnet-spraci-org,-,,FALSE,StatusNet instance hosted at http://spraci.org,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
statusnet-tl1n-com,statusnet-tl1n-com,-,,FALSE,StatusNet instance hosted at http://tl1n.com,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
statusnet-exdc-net,statusnet-exdc-net,-,,FALSE,StatusNet instance hosted at http://exdc.net,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-datenfahrt-org,statusnet-datenfahrt-org,-,,FALSE,StatusNet instance hosted at http://datenfahrt.org,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-otbm-fr,statusnet-otbm-fr,-,,FALSE,StatusNet instance hosted at http://otbm.fr,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
statusnet-cooleysekula-net,statusnet-cooleysekula-net,-,,FALSE,StatusNet instance hosted at http://cooleysekula.net,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-dtdns-net,statusnet-dtdns-net,-,,FALSE,StatusNet instance hosted at http://dtdns.net,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-glou-org,statusnet-glou-org,-,,FALSE,StatusNet instance hosted at http://glou.org,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
statusnet-m-kuttner-com,statusnet-m-kuttner-com,-,,FALSE,StatusNet instance hosted at http://m-kuttner.com,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
statusnet-uni-siegen-de,statusnet-uni-siegen-de,-,,FALSE,StatusNet instance hosted at http://uni-siegen.de,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-ludost-net,statusnet-ludost-net,-,,FALSE,StatusNet instance hosted at http://ludost.net,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
vivo,VIVO,-,,http://www.opendefinition.org/licenses/cc-by,"VIVO has been funded by NIH to create a semantic Facebook for scientist. It utilizes Semantic Web technologies to model scientists and provides federated search to enhance the discovery of researchers and collaborators across the country. The PI is the lead for the VIVO ontology team that is developing a core ontology for modeling scientists, publications, resources, grants, locations, and services. There are 236 classes in VIVO core version 1.0 ontology with 278 object properties and 222 data properties, incorporating classes from popular ontologies, such as BIBO, Dublin Core, Event, FOAF, geopolitical, and SKOS. VIVO data is based on high quality personnel data for VIVO partner institutions (i.e., University of Florida, Cornell University, Indiana University, Washington University, Weill Cornell Medical College, Scripps, and Ponce School of Medicine) that comes primarily from faculty annual reports, with additional publication data from Scopus and PubMed. VIVO data is for scientists with a focus on research (i.e., educational background, publications, expertise, grants), teaching (i.e., courses, seminars, training), and service (i.e., organizing conferences, editorial boards, other community services).

Individual packages are available:

* package:vivo-cornell-university
* package:vivo-indiana-university
* package:vivo-university-of-florida",http://vivoweb.org/,FALSE,Web:http://vivoweb.org/ Name:VIVO Email:dingying@indiana.edu,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
statusnet-mulestable-net,statusnet-mulestable-net,-,,FALSE,StatusNet instance hosted at http://mulestable.net,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
nextweb-gnoss,"Next Web, a global knowledge network of semantic technology and Web 3.0 (GNOSS)",-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://red.gnoss.com/comunidad/nextweb/"">Next Web</a>
is a global knowledge network designed to share content and opinion on semantic technology and Web 3.0. In Next Web people explore and discuss on opportunities related to web 2.0, semantic web and semantic technologies applied to the web, Web 3.0 and, in general, evolution and future of the Internet. 
The community discusses the future of the web and the way in which the set of technologies enabling internet will influence the development of the socio-digital life, the building of the digital identity of people and organizations, and the acceleration of learning social processes. 
</p>
<p>
Companies, venture capitalists, institutions, researchers, professors, start-ups, bloggers, advanced internet users, internet activists and, on the whole, anybody who believes in the technology power of social transformation, have their new space in Next Web, a community promoted by <a href=""http://gnoss.com/"">GNOSS</a>.
</p>
<p>
Next Web works with <a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. NextWeb offers a selection of 1,904 resources (November 2012). It includes a facet-based search and enriched contexts. Both are developments by GNOSS.
</p>

<p>
<a href=""http://red.gnoss.com/comunidad/nextweb/"">Next Web</a> es una red global de conocimiento orientada a compartir contenidos y opinión sobre tecnología semántica y Web 3.0.  En NextWeb se explora y se debate sobre las oportunidades relacionadas con la web 2.0, la web semántica y las tecnologías semánticas aplicadas a la web, la web 3.0 y, en general, sobre la evolución y el futuro de internet. La comunidad analiza el futuro de la web y el modo en el que el conjunto de tecnologías que hace posible internet van a influir en el desarrollo de la vida socio-digital, la construcción de la identidad digital de las personas y las organizaciones y la aceleración de los procesos sociales de aprendizaje.
</p>
<p>
Empresas, agentes de capital riesgo, instituciones, investigadores, profesores, ‘start-ups’, ‘bloggers’, internautas avanzados, activistas en internet y, en general, todos aquellos que crean en el poder de transformación social de la tecnología, tienen su espacio en NextWeb, comunidad promovida por <a href=""http://gnoss.com/"">GNOSS</a>.
</p>
<p>
Next Web trabaja con <a href=""http://gnoss.com/"">software de GNOSS (RIAM Intelearning Lab)</a>. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. NextWeb ofrece en este caso una selección de 1.904 recursos (Noviembre 2012). Incluye un buscador facetado y contextos enriquecidos. Ambos son desarrollos de GNOSS.
</p>",http://gnoss.com/comunidad/nextweb,FALSE,Web:http://gnoss.com/comunidad/nextweb Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
socialsemweb-thesaurus,Social Semantic Web Thesaurus,Available,http://vocabulary.semantic-web.at/PoolParty/sparql/semweb,http://www.opendefinition.org/licenses/cc-by-sa,"People, organisations, applications and technologies etc. relevant for the area of the Social Semantic Web",http://vocabulary.semantic-web.at/PoolParty/wiki/semweb,FALSE,Web:http://vocabulary.semantic-web.at/PoolParty/wiki/semweb Name:Semantic Web Company Email:office@semantic-web.at,1,0.921787709,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.99
statusnet-johndrinkwater-name,statusnet-johndrinkwater-name,-,,FALSE,StatusNet instance hosted at http://johndrinkwater.name,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
SocialLink,SocialLink,-,http://sociallink.futuro.media/sparql,http://www.opendefinition.org/licenses/cc-by,"We present SocialLink, a publicly available Linked Open Data dataset that matches social media accounts on Twitter to the corresponding entities in multiple language chapters of DBpedia. By effectively bridging the Twitter social media world and the Linked Open Data cloud, SocialLink enables knowledge transfer between the two: on the one hand, it supports Semantic Web practitioners in better harvesting the vast amounts of valuable, up-to-date information available in Twitter; on the other hand, it permits Social Media researchers to leverage DBpedia data when processing the noisy, semi-structured data of Twitter.",http://sociallink.futuro.media,"Name: absent, email: nechaev@fbk.eu",Web:http://sociallink.futuro.media Name:Yaroslav Nechaev Email:remper@me.com,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
statusnet-integralblue-com,statusnet-integralblue-com,-,,FALSE,StatusNet instance hosted at http://integralblue.com,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-my-status-tk,statusnet-my-status-tk,-,,FALSE,StatusNet instance hosted at http://my-status.tk,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
