id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
omwn-msa,Wordnet WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://opensource.org/licenses/MIT,"The Wordnet wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
tds,TDS,-,,http://www.opendefinition.org/licenses/cc-by,Typological Database System ontology,absent,FALSE,"Web:absent Name:Dimitriadis, Alexis, Menzo Windhouwer, Adam Saulwick, Rob Goedemans, and Tamás Bíró Email:tds.gw@uu.nl",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
polymath-virtual-library,Polymath Virtual Library (Authority data) - Fundación Ignacio Larramendi,-,,http://www.opendefinition.org/licenses/cc-zero,"The Polymath Virtual Library aims to bring together the works of the most important Hispanic polymaths and to establish semantic relationships between them, expressing the different schools of thought, from Seneca to Octavio Paz. The aim is to bring together information, data, digital texts and web resources about Spanish, Hispano-American, Brazilian and Portuguese polymaths from all times. These datasets consists of  polymath authority data (Spanish, Latin American, Brasilian and Portuguese)  expressed in <a href=""http://pro.europeana.eu/web/guest/edm-documentation"" title=""Europeana Data Model"">
Europeana Data Model</a>. Links to VIAF and DBpedia in progress.",http://www.larramendi.es/i18n/estaticos/contenido.cmd?pagina=estaticos/bibliotecaIL,FALSE,Web:http://www.larramendi.es/i18n/estaticos/contenido.cmd?pagina=estaticos/bibliotecaIL Name:Xavier Agenjo Email:xavier.agenjo@larramendi.es,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
masc-bn-nif,MASC-BN-NIF,-,,FALSE,"This dataset contains the MASC 3.0 corpus, a large English corpus covering a wide range of genres of written and spoken text, enhanced with semantic annotations, both word senses and named entities. Annotations are drawn from the sense/entity inventory derived from BabelNet 2.0, a multilingual semantic network which integrates both lexicographic and  encyclopedic knowledge.",absent,FALSE,Web:absent Name:Roberto Navigli Email:navigli@di.uniroma1.it,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
socialsemweb-thesaurus,Social Semantic Web Thesaurus,Available,http://vocabulary.semantic-web.at/PoolParty/sparql/semweb,http://www.opendefinition.org/licenses/cc-by-sa,"People, organisations, applications and technologies etc. relevant for the area of the Social Semantic Web",http://vocabulary.semantic-web.at/PoolParty/wiki/semweb,FALSE,Web:http://vocabulary.semantic-web.at/PoolParty/wiki/semweb Name:Semantic Web Company Email:office@semantic-web.at,1,0.921787709,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.99
omwn-hrv,Croatian WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by/3.0/,"The Croatian wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
isocat-metadata,ISOcat-metadata,-,,FALSE,"The linguistics community is building a metadata-based infrastructure for the description of its research data and tools. At its core is the ISOcat registry ISOcat.org, a collaborative platform to hold a (to be standardized) set of data catgories (i.e., field descriptors). Descriptors have definitions in natural language and little explicit interrelations. With the registry growing to many hundred entries, authored by many, it is becoming increasingly apparent that the rather informal definitions and their glossary-like design make it hard for users to grasp, exploit and manage the registry’s content. Here we take a large subset of the ISOcat term set and reconstruct from it a tree structure following the footsteps of schema.org. Our ontological re-engineering yields a representation that gives users a hierarchical view of linguistic, metadata-related terminology. The new representation adds to the precision of all definitions by making explicit information which is only implicitly given in the ISOcat registry. It also helps uncovering and addressing potential inconsistencies in term definitions as well as gaps and redundancies in the overall ISOcat term set. The new representation can serve as a complement to the existing ISOcat model, providing additional support for authors and users in browsing, (re-)using, maintaining, and further extending the community’s terminological metadata repertoire.

The set of data categories has been taken from the TDG Metadata of the ISOcat data category registry. As the ISOcat registry changes over time, we give a snapshot of all data in this RDF representation, as generated automatically from the registry's export functionality in Dec 2011. Note that this data is a flat representation of the TDG Metadata entries. Each entry is only represented in RDF with its mnemonic identifier, name, persistent identifier and natural language definition. No other information, in particular, no structural information is given.
(http://www.sfs.uni-tuebingen.de/nalida/en/docu/isocat-hierarchy.html)

Free for academic and research use.
(http://www.sfs.uni-tuebingen.de/nalida/images/isocat/isocatOWL.owl)",absent,FALSE,Web:absent Name:Nalida Tübingen Email:nalida@sfs.uni-tuebingen.de,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
de-gaap-ontology-lexicon,de-gaap-ontology-lexicon,-,,FALSE,"The dataset is a German-English financial ontology-lexicon with 728 bilingual annotated phrases with Constituent and Part-Of-Speech Tags in <a href=""http://lexinfo.net/"">lexinfo</a>/<a href=""http://lemon-model.net/"">lemon</a> format. The ontology lexicon was generated from the rdf version (using xbrl2rdf by Dennis Spohr) of the German <a href=""http://xbrl.de"">XBRL</a> HGB Taxonomy V4.1 which describes financial concepts used in German reporting. Special thanks to Noëmi Aepli for the part-of-speech annotions. All work was done within the <a href=""http://monnet-project.eu/"">MONNET (Multilingual Ontologies for Networked Knowledge Project</a>.The ontology-lexicon and its ontology be downloaded here.",absent,FALSE,Web:absent Name:Tobias Wunner Email:,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.76
language-authority-list, Language Name Authority List ,Available,http://publications.europa.eu/webapi/rdf/sparql,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omwn-cow,Chinese WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,http://compling.hss.ntu.edu.sg/omw/wns/cmn/LICENSE,"The Chinese wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose. The original URL for this project is http://compling.hss.ntu.edu.sg/cow/",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
brown-corpus-in-rdf-nif,Brown Corpus in RDF/NIF,-,,http://www.opendefinition.org/licenses/cc-by-sa,"RDF version of the Brown Corpus (W. N. Francis, H. Kucera; Brown University; 1979). 1,014,312 words in 500 documents, taken from newspapers texts on diverse topics, non-fiction and fiction books as well as government documents.

Original corpus contains manually annotated sentence and token boundaries as well as word class annotations(such as POS, inflectional morphemes, such as noun plural, verb tense and adjective comparison and special tags for foreign words and proper nouns).

Converted corpus contains complete texts reconstructed from TEI/XML version of the Brown corpus. Word classes where linked via OLiA to ontological categories for aggregated querying.",absent,FALSE,Web:absent Name:Martin Brümmer Email:bruemmer@informatik.uni-leipzig.de,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
universal-dependencies-treebank-tamil,Universal Dependencies Treebank Tamil,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Tamil treebank.",https://github.com/UniversalDependencies/UD_Tamil,FALSE,"Web:https://github.com/UniversalDependencies/UD_Tamil Name:Ramasamy, Loganathan; Zeman, Daniel Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
geowordnet,GeoWordNet,-,,http://www.opendefinition.org/licenses/cc-by,"GeoWordNet is a semantic resource built from the full integration of WordNet, GeoNames and the Italian part of MultiWordNet.

GeoWordNet Public Dataset contains 3,698,238 entities, 3,698,237 part-of relations between entities, 334 concepts, 182 relations between concepts, 3,698,238 relations between instances and concepts, and 13,562 (English and Italian) alternative entity names.

CC-BY licence, please refer to 
Giunchiglia, Fausto and Maltese, Vincenzo and Farazi, Feroz and Dutta, Biswanath. GeoWordNet: A Resource for Geo-spatial Applications. Technical Report DIT-09-071, Department of Information Engineering and Computer Science, University of Trento. In Proc. of 7th Extended Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, pp. 121-136.",http://geowordnet.semanticmatching.org/,FALSE,Web:http://geowordnet.semanticmatching.org/ Name:Fausto Giunchiglia Email:http://disi.unitn.it/~fausto/,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
universal-dependencies-treebank-kazakh,Universal Dependencies Treebank Kazakh,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Kazakh treebank.",https://github.com/UniversalDependencies/UD_Kazakh,FALSE,"Web:https://github.com/UniversalDependencies/UD_Kazakh Name:Makazhanov, Aibek; Washington, Jonathan North; Tyers, Francis Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
jrc-names-mlode,JRC-Names-MLODE,-,http://mlode.nlp2rdf.org/sparql,FALSE,"From their web site: JRC-Names is a highly multilingual named entity resource for person and organisation names (called 'entities'). It consists of large lists of names and their many spelling variants (up to hundreds for a single person), including across scripts (Latin, Greek, Arabic, Cyrillic, Japanese, Chinese, etc.).",https://ec.europa.eu/jrc/en/language-technologies/jrc-names,FALSE,"Web:https://ec.europa.eu/jrc/en/language-technologies/jrc-names Name:Original Data: Ralf Steinberger, RDF-Conversion by M. Sherif Email:Ralf.Steinberger@jrc.ec.europa.eu",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.05
universal-dependencies-treebank-russian,Universal Dependencies Treebank Russian,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Russian treebank.",https://github.com/UniversalDependencies/UD_Russian,FALSE,"Web:https://github.com/UniversalDependencies/UD_Russian Name:McDonald, Ryan; Nikolaev, Vitaly; Lyashevskaya, Olga Email:olesar@yandex.ru",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
omwn-slv,sloWNet WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by/3.0/,"The sloWNet wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
apertium-rdf-es-ca,Apertium RDF ES-CA,-,,FALSE,RDF version of the Apertium bilingual dictionary ES-CA. The original dataset (in LMF) comes from http://hdl.handle.net/10230/17127 . The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,Web:absent Name: Universitat d'Alacant. Grup Transducens ; Universitat Pompeu Fabra. Institut Universitari de Lingüística Aplicada (IULA) Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
xlid-lexica,xLiD-Lexica,offline,http://km.aifb.kit.edu/services/xlike-lexicon/,FALSE,"Our xLiD-Lexica dataset in RDF (http://km.aifb.kit.edu/resources/xLiD-lexica.nt) contains about 300 million triples of cross-lingual groundings. It is extracted from Wikipedia dumps of July 2013 in English, German, Spanish, Catalan, Slovenian and Chinese, and based on the canonicalized datasets of DBpedia 3.8 containing triples extracted from the respective Wikipedia whose subject and object resource have an equivalent English article. Based on our xLiD-Lexica dataset, we provide a SPARQL endpoint (http://km.aifb.kit.edu/services/xlike-lexicon/) using OpenLink Virtuoso6 as the back-end database engine.",absent,FALSE,Web:absent Name:Lei Zhang Email:http://www.aifb.kit.edu/web/Lei_Zhang,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
LewisShort,Lewis and Short Latin-English Dictionary in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"A Latin Dictionary by Charlton T. Lewis and Charles Short is a popular English-language lexicographical work of the Latin language, published by Harper and Brothers of New York in 1879 and printed simultaneously in the United Kingdom by Oxford University Press. The version published in LiLa is derived from the digital one provided by the Perseus Digital Library (in XML format).",http://lila-erc.eu/data/lexicalResources/LewisShort/Lexicon,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/lexicalResources/LewisShort/Lexicon Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
reuters-128-nif-ner-corpus,Reuters-128 NIF NER Corpus,-,,http://www.opendefinition.org/licenses/cc-by,"This English corpus is based on the well known Reuters-21578 corpus which contains economic news articles. In particular, we chose 128 articles containing at least one NE. Compared to the News-100 corpus the documents of Reuters-128 are significantly shorter and thus carry a smaller context.

To create the annotation of NEs with URIs, we implemented a supporting judgement tool.
.
The input for the tool was a subset of more than 150 Reuters-21578 news articles sampled randomly. First, FOX (Ngonga Ngomo et al., 2011) was used for recognizing a first set of NEs. This reduced the amount of work to a feasible portion regarding the size of this dataset. Afterwards, the domain experts corrected the mistakes of FOX manually using the annotation tool. Therefore, the tool highlighted the entities in the texts and added initial URI candidates via simple string matching algorithms. Two scientists determined the correct URI for each named entity manually with an initial voter agreement of 74%. This low
initial agreement rate hints towards the difficulty of the disambiguation task.
In some cases judges did not agree initially, but came to an agreement shortly after reviewing the cases. While annotating, we left out ticker symbols of companies (e.g., GOOG for Google Inc.), abbreviations and job descriptions be-
cause those are always preceded by the full company name respectively a person’s name.",absent,FALSE,Web:absent Name:Ricardo Usbeck Email:ricardo.usbeck@googlemail.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-galician-treegal,Universal Dependencies Treebank Galician-TreeGal,-,,FALSE,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Galician-TreeGal treebank.",https://github.com/UniversalDependencies/UD_Galician-TreeGal,FALSE,"Web:https://github.com/UniversalDependencies/UD_Galician-TreeGal Name:Garcia, Marcos Email:marcos.garcia.gonzalez@udc.gal",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
asjp,Automated Similarity Judgment Program lexical data,-,,http://www.opendefinition.org/licenses/cc-by,ASJP collects 40 words from 5500 languages in a simplified phonetic representation. More background can be found at http://email.eva.mpg.de/~wichmann/ASJPHomePage.htm,cldbstest.eva.mpg.de/asjp,FALSE,Web:cldbstest.eva.mpg.de/asjp Name: Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
english-wordnet,English WordNet,-,,https://wordnet.princeton.edu/license-and-commercial-use,"English WordNet is a new wordnet for English based on the Princeton WordNet, but  developed under an open-source model. In particular, this version of WordNet  has been developed by multiple people around the world through GitHub, fixes many errors in previous wordnets for English.",https://en-word.net,"Name: absent, email: john.mccrae@insight-centre.org",Web:https://en-word.net Name:John McCrae Email:john@mccr.ae,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
pdev-lemon,PDEV-Lemon,-,,FALSE,"PDEV is a dictionary which provides insight
into how verbs collocate with nouns and other words
using an empirically well-founded apparatus of syntactic
and semantic categories. PDEV is a valuable resource for
NLP because it specifies in detail the contextual conditions
that determine meaning of a word. Thus the main motivation
for building a Semantic-Web-compliant resource is to
provide the Semantic Web and the NLP communities with
an easier access to PDEV.",absent,FALSE,"Web:absent Name:Ismail El Maarouf, Jane Bradbury and Patrick Hanks  Email:elmaarouf.ismail@yahoo.fr",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
universal-dependencies-treebank-german,Universal Dependencies Treebank German,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's German treebank.",https://github.com/UniversalDependencies/UD_German,FALSE,"Web:https://github.com/UniversalDependencies/UD_German Name:Petrov, Slav; Seeker, Wolfgang; McDonald, Ryan; Nivre, Joakim; Zeman, Daniel Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
apertium-rdf-en-es,Apertium RDF EN-ES,-,,FALSE,RDF version of the Apertium bilingual dictionary EN-ES. The original dataset (in LMF) comes from http://hdl.handle.net/10230/17110 . The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,Web:absent Name:Universitat d'Alacant. Grup Transducens ; Universitat Politècnica de Catalunya ; Jimmy O'Regan ; Paul Breen ; Universitat Pompeu Fabra. Institut Universitari de Lingüística Aplicada (IULA) Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
apertium-rdf-fr-ca,Apertium RDF FR-CA,-,,FALSE,RDF version of the Apertium bilingual dictionary FR-CA. The original dataset (in LMF) comes from http://hdl.handle.net/10230/17097 . The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,Web:absent Name:Jimmy O'Reagan; Eleka Ingenieritza Linguistikoa S.L.; Universitat d'Alacant. Grup Transducens; Prompsit Language Engineering S.L.; Universitat Pompeu Fabra. Institut Universitari de Lingüiística Aplicada (IULA) Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
lodac-bdls,LODAC BDLS,-,http://lod.ac/bdls/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"LODAC BDLS (Building Dictionary for Life Sciense) provides two types of datasets. One is relationships between scientific names and common names of species. Another is relationships of Japanese and English scientific terms in Life Science. Datasets also include links to DBpedia, DBpedia Japanese and LODAC Species.",http://lod.ac/wiki/LODAC_BDLS,FALSE,Web:http://lod.ac/wiki/LODAC_BDLS Name:Fumihiro Kato Email:fumi@fumi.me,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
universal-dependencies-treebank-coptic,Universal Dependencies Treebank Coptic,-,,http://www.opendefinition.org/licenses/cc-by,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Coptic treebank.",https://github.com/UniversalDependencies/UD_Coptic,FALSE,"Web:https://github.com/UniversalDependencies/UD_Coptic Name:Davidson, Elizabeth; Zeldes, Amir Email:amir.zeldes@georgetown.edu",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-english,Universal Dependencies Treebank English,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's English treebank.",https://github.com/UniversalDependencies/UD_English,FALSE,"Web:https://github.com/UniversalDependencies/UD_English Name:Silveira, Natalia; Dozat, Timothy; Manning, Christopher; Schuster, Sebastian; Bauer, John; Connor, Miriam; de Marneffe, Marie-Catherine; Bowman, Sam; Zhu, Hanzhi; Galbraith, Daniel Email:syntacticdependencies@lists.stanford.edu",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
framebase-schema,FrameBase schema,-,,http://www.opendefinition.org/licenses/cc-by,"FrameBase is a linked open knowledge base meant to *uniformly represent a wide range of knowledge*, tackling semantic heterogeneity among various sources of structured knowledge, such as the ones in the Linked Open Data cloud. It provides a flexible and uniform way of capturing n-ary relationships by adapting and combining repositories of frames from the fields of linguistics and cognitive science (FrameNet and WordNet) to establish a large and wide-coverage vocabulary that can be used to represent complex knowledge and extended with more specific elements.

There are two interconnected representation levels in FrameBase:

* A highly expressive layer where information is represented with explicit entities instantiating the frames, and representing specific situations, processes or events of any kind, organized into a rich hierarchy.

* A less expressive but simpler layer based on direct binary predicates between the elements (participants, properties) of the frames. This level is more compact to store and query, and it is connected with the other layer by means Reification-Dereification (ReDer) rules. It can also be used to connect to similar predicates in other sources of structured knowledge or natural language.

FrameBase is distributed in RDF (Resource Description Format), though it can be translated to other formats.

FrameBase connects to other knowledge bases by means of integration rules that can link data in ways that cannot be implemented with existing binary properties like owl:sameAs and rdfs:subClassOf .

Furthermore, because of FrameNet's ties to linguistic semantics, it offers additional possibilities for interfacing with natural language, both for querying and text mining.",http://www.framebase.org/,FALSE,Web:http://www.framebase.org/ Name:FrameBase team Email:jacobo@rouces.org,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
dbnary,dbnary,Available,http://kaiko.getalp.org/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"Extracts of wiktionary data for several languages, structured as an RDF graph, based mainly on the ontolex-lemon model. Bulgarian, Chinese, Dutch, English, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Kurdish, Latin, Lithuanian, Malagasy, Norwegian, Polish, Portuguese, Russian, Serbo-Croatian, Spanish, Swedish and Turkish.",http://kaiko.getalp.org/about-dbnary,"Name: absent, email: gilles.serasset@gmail.com",Web:http://kaiko.getalp.org/about-dbnary Name:Gilles Sérasset Email:gilles.serasset@imag.fr,1,0.2,1,0.89,1,1,0.85,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.1
universal-dependencies-treebank-latin-proiel,Universal Dependencies Treebank Latin-PROIEL,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Latin-PROIEL treebank.",https://github.com/UniversalDependencies/UD_Latin-PROIEL,FALSE,"Web:https://github.com/UniversalDependencies/UD_Latin-PROIEL Name:Haug, Dag Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
