id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
the-living-lod-cloud,The Living LOD Cloud,-,,http://www.opendefinition.org/licenses/cc-zero,"A lodcloud diagram, automatically. Based on quality standards.",absent,FALSE,Web:absent Name:Timothy Lebo Email:lebot@rpi.edu,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
proyectoapadrina,"Proyecto Apadrina,  Marketing Punto de Venta",-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p> <a href=""http://red.gnoss.com/comunidad/MPV-APADRINA"">Proyecto Apadrina</a>  is a learning community of students of Higher Grade in Business Management and Marketing from the <a href=""http://www.iesprofesormaximotrueba.es/"">IES Profesor Máximo Trueba</a> (Boadilla del Monte, Madrid, Spain) and <a href=""http://www.educa.madrid.org/portal/c/portal/layout?p_l_id=953.1"">IES Icaro</a> (Getafe, Madrid, Spain). The students have worked on topics of marketing at the point of sale or merchandising with companies and shops in Madrid. They have even created two virtual companies operating in both centers: ICI merchandising and Truemark. Proyecto Apadrina has been directed by Laura Cristanchi and Carolina Colorado.


Proyecto Apadrina works with <a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. Proyecto Apadrina offers a selection of 1,235 resources (November 2012). It includes a facet-based search engine and enriched contexts. Both are developments by GNOSS.

</p>

<p>
<a href=""http://red.gnoss.com/comunidad/MPV-APADRINA"">Proyecto Apadrina</a> es una comunidad de aprendizaje de los alumnos de Grado Superior de Gestión Comercial y Marketing de los <a href=""http://www.iesprofesormaximotrueba.es/"">IES Profesor Máximo Trueba</a> (Boadilla del Monte, Madrid; España) e <a href=""http://www.educa.madrid.org/portal/c/portal/layout?p_l_id=953.1"">IES Icaro</a> (Getafe, Madrid; España) en la que han trabajado de manera colaborativa. Consiste en el asesoramiento en prácticas sobre temas de marketing en el punto de venta o merchandising a comercios y empresas de la Comunidad de Madrid por parte de los propios alumnos, que incluso han constituido dos empresas virtuales que funcionan en ambos centros: ICI merchandising y TrueMark. El Proyecto Apadrina ha sido dirigido por las profesoras Carolina Cristanchi y Laura Colorado. Proyecto Apadrina trabaja con  <a href=""http://gnoss.com/"">software de GNOSS (RIAM Intelearning Lab)</a>. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. Proyecto Apadrina ofrece en este caso una selección de 1.235 recursos (Noviembre 2012). Incluye un buscador facetado y contextos enriquecidos.

</p>",http://gnoss.com/comunidad/MPV-APADRINA,FALSE,Web:http://gnoss.com/comunidad/MPV-APADRINA Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
ASCDC-Linked-Taiwan-Artists,Linked Taiwan Artists (LTA),Restricted access to the endpoint,,http://www.opendefinition.org/licenses/cc-zero,"The LOD dataset of Linked Taiwan Artists (LTA) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the online database of “Starting Out from 23.5°N: Chen Cheng-po” (從北緯23.5°出發 陳澄波, https://chenchengpo.asdc.sinica.edu.tw/main_en). It provides information on the biographical and work information of the renowned Taiwanese artists of the early 20th centuries and could be served as foundation for the study of Taiwan’s art history at that period. Containing 311 data records and 17,298 triples, the textual content within the LOD dataset is licensed under the Creative Common Attribution (CC 0).",https://linkedart.ascdc.tw/index.php,"Name: absent, email: luluyen1210@gmail.com","Web:https://linkedart.ascdc.tw/index.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
garnicaplywood,Garnica Plywood Catalogue,-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://www.garnicaplywood.com/"">Garnica Plywood</a>
 is the first international poplar plywood manufacturer in terms of volume (and combinations with other tropical species). The company owns 4 factories in Spain and 1 in France, with more than 500 employees, and the annual production capacity exceeds 200,000m3 plywood. The group offers the widest product range in the market with over 2000 references,  present in different areas such as Marine, Caravan, Construction, Furniture, Decoration, Toys, etc., produced under the most demanding international quality labels. Garnica Plywood exports 80% of the total production to more than 25 countries in the world.
</p>
<p>
Garnica Plywood’s LOD project works with
<a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets.
<a href=""http://products.garnicaplywood.com/comunidad/garnicacatalogo"">Garnica offers a product catalogue</a>
with a facet-based search engine and enriched contexts. Both are developments by GNOSS. The catalogue has 42 products (November 2012).
</p>

<p>
<a href=""http://www.garnicaplywood.com/"">Garnica Plywood</a>
es el primer productor internacional de tablero contrachapado de chopo (y combinaciones con especies tropicales). La compañía consta de 4 fábricas en España y 1 en Francia, con más de 500 empleados, y una capacidad productiva anual superior a los 200,000m3 de contrachapado. El grupo ofrece la mayor gama del mercado con más de 2000 referencias, presentes en sectores como Náutica, Caravana, Construcción, Mobiliario, Decoración, Juguetes, etc., producidos con los certificados internacionales de calidad más exigentes. Garnica Plywood exporta el 80% de su producción a más de 25 países del mundo.
</p>
<p>
El proyecto de Garnica Plywood en la Web de los Datos trabaja con
<a href=""http://gnoss.com/"">software de GNOSS (RIAM Intelearning Lab)</a>. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. Garnica ofrece en este caso
<a href=""http://products.garnicaplywood.com/"">un catálogo de productos</a>
con un buscador facetado y contextos enriquecidos. Ambos son desarrollos de GNOSS. El catálogo incluye 42 productos (Noviembre 2012).
</p>",http://products.garnicaplywood.com/comunidad/garnicacatalogo,FALSE,Web:http://products.garnicaplywood.com/comunidad/garnicacatalogo Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
my-experiment,myExperiment,-,http://rdf.myexperiment.org/sparql/,http://www.opendefinition.org/licenses/odc-pddl,"[myExperiment](http://www.myexperiment.org) is a social web site for researchers sharing scientific workflows and ""packs"" (aggregations of resources).

As of September 2010 it has several thousand members and a collection of around 1300 workflows, 350 files and 130 packs. It is the largest public collection of scientific workflows.

myExperiment contains user-generated content, The RDF description of the public content is available under PDDL, while the actual user-generated content has separate licenses on a per-item basis.

The site was the subject of the keynote ""[Repositories and Linked Open Data: the view from myExperiment](http://www.myexperiment.org/packs/131)"" by David De Roure at Open Repositories 2010 in Madrid, Spain.

myExperiment has three sister projects:

* The [BioCatalogue](http://www.biocatalogue.org/) - see package:biocatalogue
* [SysmoDB](http://www.sysmo-db.org/) - see package:sysmo-db
* [MethodBox](http://www.methodbox.org/)",http://www.myexperiment.org,FALSE,Web:http://www.myexperiment.org Name:David De Roure Email:david.deroure@oerc.ox.ac.uk,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
artenuevosmedios-gnoss,Entornos interactivos. Arte en los nuevos medios (GNOSS),-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://red.gnoss.com/comunidad/Interactivos"">Entornos Interactivos. Arte en los nuevos medios</a>
 is a community promoted by Jaime Munárriz Ortiz, Professor and Associate Dean for Research and Graduate School of Fine Arts at the University Complutense of Madrid, for the subject Image Synthesis and Interactive Environments, of the Research Master in Art and Creation. The community works with 
<a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>
. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. Green Competitiveness offers a selection of 135 resources (November 2012). It includes a facet-based engine search and enriched contexts. Both are developments by GNOSS.
</p>

<p>
<a href=""http://red.gnoss.com/comunidad/Interactivos"">Entornos Interactivos. Arte en los nuevos medios</a>
 es una comunidad promovida por Jaime Munárriz Ortiz, profesor y Vicedecano de Investigación y Posgrado de la
<a href=""http://www.bellasartes.ucm.es/"">Facultad de Bellas Artes</a>
de la Universidad Complutense de Madrid, para la asignatura Imagen de Síntesis y Entornos Interactivos, del Máster en Investigación en Arte y Creación. La comunidad trabaja con software de 
<a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>
. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. NextWeb ofrece en este caso una selección de 135 recursos (Noviembre 2012). Incluye un buscador facetado y contextos enriquecidos. Ambos son desarrollos de GNOSS.
</p>",http://gnoss.com/comunidad/Interactivos,FALSE,Web:http://gnoss.com/comunidad/Interactivos Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
biblioteca-escolar-digital-cita,Biblioteca Escolar Digital CITA,-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://bibliotecaescolardigital.es"">Biblioteca Escolar Digital</a> is an educational tool for teachers, students, parents, educators and researchers in the world of education created by the <a href=""http://cita.fundaciongsr.com/"">Centro Internacional de Tecnologías Avanzadas (CITA)</a> of the foundation in Peñaranda de Bracamonte (Salamanca, España).
</p>
<p>
The Biblioteca Escolar Digital’s repository works with <a href=""http://products.gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. The project includes a faceted-based search engine and enriched contexts. Both are developments by GNOSS.
</p>

<p>
La <a href=""http://bibliotecaescolardigital.es"">Biblioteca Escolar Digital</a> es una herramienta didáctica para profesores, alumnos, padres, pedagogos e investigadores del mundo de la educación creada por el <a href=""http://cita.fundaciongsr.com/"">Centro Internacional de Tecnologías Avanzadas (CITA)</a> de la Fundación en Peñaranda de Bracamonte (Salamanca, España).
</p>
<p>
El repositorio trabaja con <a href=""http://products.gnoss.com/"">software de GNOSS (RIAM Intelearning Lab)</a>. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. El proyecto incluye un buscador facetado y contextos enriquecidos.
</p>",http://red.gnoss.com/comunidad/Biblioteca-Escolar-Digital,FALSE,Web:http://red.gnoss.com/comunidad/Biblioteca-Escolar-Digital Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
open-data-risp,"Open Data RISP, the Spanish Open Data community",-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
The <a href=""http://red.gnoss.com/en/community/OpenData"">Open Data RISP / Spanish Open Data Community</a> is a space to discuss issues related to the opening of the public data and reuse. This group is open to any participant with a minimum of interest in the subject. The community is being coordinated by the W3C with the help of the main initiatives in Spain and its re-users (citizens and companies). Open Data RISP offers a selection of 30 resources (November 2012).
</p>

<p>
La <a href=""http://red.gnoss.com/comunidad/OpenData"">comunidad de Trabajo Open Data en España / Open Data RISP</a>  es un espacio para discutir temas relacionados con la apertura de datos de la administración pública y sobre su reutilización. Este grupo es abierto a cualquier participante con un mínimo de interés sobre el tema y está siendo coordinado desde la Oficina del W3C y con el impulso de las principales iniciativas RISP en España y sus reutilizadores (ciudadanía y empresas infomediarias). Open Data RISP ofrece una selección de 30 recursos (Noviembre 2012).
</p>",http://red.gnoss.com/comunidad/OpenData,FALSE,Web:http://red.gnoss.com/comunidad/OpenData Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
Swift,Swift Vocabulary,Available,https://alma.uni.lu/sparql,http://www.opendefinition.org/licenses/cc-by-sa,The Swift Vocabulary is an SKOS-based vocabulary about the Swift programming language.,http://purl.org/lu/uni/alma/swift,"Name: absent, email: mustafa.sepehrian@gmail.com",Web:http://purl.org/lu/uni/alma/swift Name:Christian Grévisse Email:christian.grevisse@uni.lu,1,0.270050761,1,0.89,1,1,0.86,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.11
npm,NPM,-,,http://www.opendefinition.org/licenses/cc-by,Semantified version of the [NPM respository](https://www.npmjs.com/),https://github.com/LinkedSoftwareDependencies/npm-extraction-server,FALSE,Web:https://github.com/LinkedSoftwareDependencies/npm-extraction-server Name:Linked Software Dependencies maintainers Email:ruben.taelman@ugent.be,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
klappstuhlclub,Klappstuhlclub,-,,FALSE,"##Klappstuhlclub
http://klappstuhlclub.de 
The Klappstuhlclub (Folding chair club) is meeting every week (mostly Wednesday evening) in cities around the globe. The focus is on Germany currently (Leipzig over 300 meetings, Berlin over 200 meetings), but also Lisbon, France and USA.

### Get involved
Please email if:  
1. You want to join the Klappstuhlclub or you want to create a Klappstuhlclub in your city . (kurzum@googlemail.com)
2. You want to know how we made a simple Wordpress blog Linked Data ready and all that. (hellmann@informatik.uni-leipzig.de )

### License 
Data is protected for privacy issues.

### Semantic Wiki Wordpress
The data was created with a Wordpress plugin see
http://bitbucket.org/aksw/rdf2wp/overview

Each Blogpost is available as Linked Data. User enter data the same way as in Wikipedia infoboxes (with a Wiki template)

SPARQL endpoint (Virtuoso) is here:
http://klappstuhlclub.de/sparql",http://klappstuhlclub.de,FALSE,Web:http://klappstuhlclub.de Name:Sebastian Hellmann Email:,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
my-family-lineage,My Family Lineage,-,http://futurewavehosting.com:3030/my-family-lineage/sparql,http://www.opendefinition.org/licenses/odc-by,"<h2>My Family Lineage</h2>
<h3>Note: We have added Content Negotiation</h3>
<p>The addition of content negotiation, allows for serving RDF to clients that request RDF and HTML for clients that request html pages.</p> 
<p><strong>""My Family Lineage""</strong> is a Genealogy Application using MediaWiki and the Semantic MediaWiki Bundle.  In addition, we use the Fuseki Triple Store which has a SPARQL query form available at: http://futurewavehosting.com:3030 
where one would use the Control Panel and select the dataset my-family-lineage.  The website is community driven and through the import of GEDCOM files (Genealogical Data Communication) wiki pages are created, an accompanying RDF file is created and the data is added to the triple store. </p><br />
<p> We use the latest GEDCOM standard version 5.5 which is used by various Genealogy software applications.  </p>

<p>We have a void file available at: http://my-family-lineage.com/void.ttl 
which provides information about vocabularies used, licensing, example resources, and link sets.  </p>

<p>We collect information about Places that correspond to events in an individual/person's life or in the life of a family.  It is here that there are the most triples linking to other data sets that are part of the current LOD Cloud.  Nearly 50,000 triples describe Places, of those over 7300 triples are links to external data sets, including dbpedia, geonames, freebase and yago.</p>

<p>We have included a great deal of information from public genealogy (GEDCOM) files including the genealogy of famous people, e.g. royalty, US Presidents, Authors like Stephen King and more. </p>",http://my-family-lineage.com/wiki/Main_Page,FALSE,Web:http://my-family-lineage.com/wiki/Main_Page Name:Bruce Whealton Email:bruce@whealton.info,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
arthroscopy,Arthroscopy community,-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p> The arthroscopy community is the adecuate space for all those who take part on the arthroscopic surgical procedures of the locomotor system. Its meaning is to create and share knowledge concerning the answers to the current and effective matters on these kind of arthroscopic proceedings: surgical, anesthesic, rehabilitative or even organizing ones.</p>
<p>The arthroscopy community works with <a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. It includes a facet-based search engine and enriched contexts. Both are developments by GNOSS.</p>

<p> Portal de Artroscopia es un espacio de aprendizaje para todas las personas que participan en los procedimientos quirúrgicos artroscópicos del aparato locomotor. El propósito es generar y compartir conocimiento sobre las soluciones a los problemas reales y concretos en este tipo procedimientos, sean estos quirúrgicos, de anestesia, de rehabilitación o de organización. </p><p> Portal de Artroscopia trabaja con <a href=""http://gnoss.com/"">software de GNOSS (RIAM Intelearning Lab)</a>. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. El proyecto Incluye un buscador facetado y contextos enriquecidos. Ambos son desarrollos de GNOSS.
</p>",http://gnoss.com/comunidad/Arthroscopy,FALSE,Web:http://gnoss.com/comunidad/Arthroscopy Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
athelia-rfid,"Athelia RFID, a global knowledge network of RFID technology",-,,http://creativecommons.org/licenses/by-nc/2.0/,"<a href=""http://athelia.com/"">Athelia Solutions</a>
, a company specialized in tracking solutions based on RFID technology (Radio Frequency Identification) and Mobile Data Capture, renewed its digital identity with a global knowledge network designed to share content and opinion about RFID technology in Oil & Gas, Food & Beverage, Energy & Utilities and Healthcare. The online global network of Athelia includes a professional community, called
<a href=""http://community.athelia.com/en/community/atheliacommunity"">Athelia Community</a>
, and a
<a href=""http://athelia.com/en/community/atheliasolutions"">portfolio of services and solutions</a>
of the company.
</p>
<p>
<p> It is focused on specialists in this field: users of technologies for traceability solutions, suppliers, technicians, engineers, researchers, consultants and journalists, among others, of those sectors in which Athelia is reference in identification and traceability.</p>",http://athelia.com,FALSE,Web:http://athelia.com Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
greekchildrensartmuseum,Greek Children Art  Museum dataset,-,http://ct-linkdata.aegean.gr/gcam/sparql,http://www.opendefinition.org/licenses/cc-by,"The ""LD-project"" deals with the creation of cultural Open Linked Data (LOD), based on the artifacts of Greek Children Art Museum, in Greece, Athens. It was created in the frame of Master Thesis of MSc. students, Marini Efstathia and Chondrogianni Maria, in Cultural Informatics postgraduate program at the Department of Cultural Technology and Communication of the University of the Aegean.
Links to published datasets : 
Wikidata: 151 links,
DBpedia: 489 links,
WikiArt: 17 links,
MoMA: 2 links,
Others (Wikimedia Commons, Benaki Museum, SearchCulture.org, etc.) with 1 link each: 15 links,
Total 674,
DCAT Description: https://www.childrensartmuseum.gr/LD-project/",https://www.childrensartmuseum.gr/LD-project/,"Name: absent, email: kotis.kostas@gmail.com",Web:https://www.childrensartmuseum.gr/LD-project/ Name:Sotiris Angelis Email:sotiris@aegean.gr,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
lotico,Lotico,-,,FALSE,"A social network of active Lotico Semantic Web community members, provided as RDF via resolvable URIs and a SPARQL endpoint.",http://www.lotico.com/,FALSE,Web:http://www.lotico.com/ Name:Marco Neumann Email:marco.neumann@gmail.com,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
PREJUST4WOMAN_PROJECT,PREJUST4WOMEN Knowledge Graph,-,https://github.com/khaoulafatima/PJ4W/blob/PREJUST%2B%2B%2B%2B%2B.py/PJ4W_SPARQL_endpoint./PREJUS4W.py,http://www.opendefinition.org/licenses/cc-by,"The PREJUST4WOMEN Knowledge Graphs provide structured representations of legal cases related to violence against women, sourced from judgments of the European Court of Human Rights (ECHR). These KGs were developed using two complementary approaches: a bottom-up methodology and an LLM-based approach, leveraging advanced NLP techniques for KG construction. The KGs are designed to support predictive justice, legal reasoning, and enhanced accessibility to legal knowledge for humans and machines. This dataset offers a structured framework for documenting and analyzing cases of violence against women, including types of violence, the involved parties, and legal outcomes. It captures detailed information about the incidents, providing a comprehensive view of the legal ramifications and facilitating in-depth research and analysis in the field of gender-based violence. Published datasets include legal metadata, competency questions, and connections to external resources.",https://github.com/khaoulafatima/PJ4W,"Name: absent, email: amafatima.zahra@gmail.com","Web:https://github.com/khaoulafatima/PJ4W Name:Claudia d'Amato, Giuseppe Rubini, Didio Franceso, Francioso Donato, Fatima Zahra Amara, Nicola Fanizzi Email:claudia.damato@uniba.it",1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
john-goodwins-family-tree,John Goodwin's Family Tree,-,http://api.talis.com/stores/jgoodwin-genealogy/services/sparql,FALSE,Data about John Goodwin's family tree.,http://www.johngoodwin.me.uk/family/,FALSE,Web:http://www.johngoodwin.me.uk/family/ Name:John Goodwin Email:John.Goodwin@ordnancesurvey.co.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
rubentaelman,Ruben Taelman's Data,-,,FALSE,Personal website of Ruben Taelman annotated with RDFa.,https://github.com/rubensworks/rubensworks.net,FALSE,Web:https://github.com/rubensworks/rubensworks.net Name: Email:ruben.taelman@ugent.be,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
ASCDC-AS-NTUE-School-Art-Textbooks,Archive of the Art Textbooks of Elementary and Public Schools in the Japanese Colonial Period (AS-NTUE-School-Art-Textbooks),Restricted access to the endpoint,,http://www.opendefinition.org/licenses/cc-zero,"The LOD dataset of ASCDC_Archive of the Art Textbooks of Elementary and Public Schools in the Japanese Colonial Period (AS-NTUE-School-Art-Textbooks) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from the “Archive of the Art Textbooks of Elementary and Public Schools in the Japanese Colonial Period” (日治時代台灣小公學校美術教課書數位典藏收集計畫) in the “Taiwan Union Catalog” (數位典藏與數位學習聯合目錄, https://catalog.digitalarchives.tw/Organization/List.jsp?CID=55514). Originally, the metadata was established by the National Taipei University of Education Department of Digital Technology Design (國立臺北教育大學數位科技設計學系) in Taiwan (ROC). It provides information on the art textbooks of elementary schools published during Japanese Rule and can serve as a database for the study of Taiwan’s art education in the public schools of the early 20th century. Containing 1,849 data records and 59,209 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC 0), while the digitized items are under CC-BY-NC-SA.",https://data.ascdc.tw/en/data.php,"Name: absent, email: tnh2045@gmail.com","Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
upper-ontology,Super Ontology,-,,http://www.opendefinition.org/licenses/cc-zero,"The super ontology as is the theme of this paper describes the structure of the universe and 
defines the concept of reality. Reality is defined to have an existence that is known as truth.  All objects existing in this world come under the purview of this ontology. All entities belonging to this universe are permanent but undergo countless changes continuously. No destruction takes place during these changes. This ontology is a high-level and Domain independent upper ontology. This ontology is based on a unit of knowledge.",https://sonika-malik.github.io/super-ontology/sup_proton.xml,"Name: absent, email: sonika.malik@gmail.com",Web:https://sonika-malik.github.io/super-ontology/sup_proton.xml Name:Sonika Malik Email:sonika.malik@gmail.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
