id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
opendatacommunities-imd-score-2010,opendatacommunities-imd-score-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatacommunities-societal-wellbeing-deprivation-imd-score-2010,opendatacommunities-societal-wellbeing-deprivation-imd-score-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
cz-vavai-evaluation-2013,Evaluation of VaVaI results for 2013,offline,http://linked.opendata.cz/sparql,FALSE,Data cube containing data about evaluation of results in VaVaI for 2013.,http://linked.opendata.cz/resource/dataset/vavai/evaluation/2013,FALSE,Web:http://linked.opendata.cz/resource/dataset/vavai/evaluation/2013 Name:Petr Škoda Email:skoda@opendata.cz,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
cz-vavai-results,Results of R&D,offline,http://linked.opendata.cz/sparql,FALSE,Results of R&D.,http://linked.opendata.cz/resource/dataset/vavai/results,FALSE,Web:http://linked.opendata.cz/resource/dataset/vavai/results Name:Petr Škoda Email:skoda@opendata.cz,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
opendatacommunities-societal-wellbeing-deprivation-imd-health-score-2010,opendatacommunities-societal-wellbeing-deprivation-imd-health-score-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
cz-czso-demography-in-regions-czech-republic-age-categories,Number of inhabitants in districts of Czech Republic in 5year age categories,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,This dataset contains numbers of inhabitants in districts of Czech Republic in age categories splited in 5year intervals with a distinguished category 0 years. The last age category is 90-94 years. All older categories are aggregated to 95 years and more. The dataset distinguishes males and females.,http://data.czso.cz/resource/dataset/demography-in-regions-czech-republic-age-categories,FALSE,Web:http://data.czso.cz/resource/dataset/demography-in-regions-czech-republic-age-categories Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
cht,Cultural Heritage Thesaurus,Available,https://digitaalerfgoed.poolparty.biz/PoolParty/sparql/term/id/cht,http://www.opendefinition.org/licenses/cc-by,Concepts that cover the cultural heritage field in the Netherlands.,https://data.cultureelerfgoed.nl/,"Name: absent, email: jolietjakeblues64@gmail.com",Web:https://data.cultureelerfgoed.nl/ Name:Joop Vanderheiden Email:j.vanderheiden@cultureelerfgoed.nl,1,0.966819222,1,1,1,1,0.99,1,1,1,1,1,1,1,0,1,0.75,0,1,1,1,0.75,3.49
lichfield-spending,Lichfield District Council - Spending,-,http://spending.lichfielddc.gov.uk/sparql,http://www.opendefinition.org/licenses/cc-zero,Monthly published data on expenditure over £500 including VAT of Lichfield District.,http://spending.lichfielddc.gov.uk,FALSE,Web:http://spending.lichfielddc.gov.uk Name:Lichfield District Council Email:,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
eprtr,European Pollutant Release and Transfer Register (E-PRTR),-,http://cr.eionet.europa.eu/sparql,http://www.opendefinition.org/licenses/odc-by,"The European Pollutant Release and Transfer Register (E-PRTR) is a Europe-wide register that provides easily accessible key environmental data from industrial facilities in European Union Member States and in Iceland, Liechtenstein, Norway, Serbia and Switzerland.",http://prtr.ec.europa.eu/,FALSE,Web:http://prtr.ec.europa.eu/ Name:Søren Roug Email:soren.roug@eea.europa.eu,1,0,1,0.78,1,1,0.8,0.5,1,0,1,0.62,1,1,1,1,1,1,1,0,1,0.75,3.17
world-factbook-fu-berlin,World Factbook (FU Berlin),-,http://www4.wiwiss.fu-berlin.de/factbook/sparql,FALSE,"A partial RDF conversion of the CIA World Factbook, package:cia-world-factbook.",http://www4.wiwiss.fu-berlin.de/factbook/,FALSE,Web:http://www4.wiwiss.fu-berlin.de/factbook/ Name:Christian Bizer Email:christian.bizer@fu-berlin.de,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.78
linked-edgar,Linked EDGAR (OntologyCentral),-,,FALSE,"Wrapper for SEC Edgar data, (which are the legal submissions, usually by publicly floated companies, to the Securities and Exchanges Commission, USA). Currently providing XBRL forms (10-Q, 10-K, 8-K, S4-A, 6-K, 10-Q/A) and form 4.",http://edgarwrap.ontologycentral.com/,FALSE,Web:http://edgarwrap.ontologycentral.com/ Name:U.S. Securities and Exchange Commission (SEC) Email:,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
sec-rdfabout,U.S. Securities and Exchange Commission Corporate Ownership RDF Data (rdfabout),-,http://rdfabout.com/sparql,http://www.opendefinition.org/licenses/odc-pddl,"Data exposed: corporate ownership

Size of dump and data set: 1.8 million triples

Notes: also found in the of SPARQL Endpoints",http://www.rdfabout.com/demo/sec/,"Name: absent, email: djwales85@gmail.com",Web:http://www.rdfabout.com/demo/sec/ Name:Joshua Tauberer <http://razor.occams.info/> Email:kingcg7788@gmail.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
European_Patent_Information,EPO patents,Available,https://data.epo.org/linked-data/query,http://www.opendefinition.org/licenses/cc-by,"This data set contains information about all EP patents, like applications, publications, technical classifications, citations, patent families and related non-EP patents.
The data set is updated weekly",https://www.epo.org/linked-data/,"Name: absent, email: mkracker@epo.org",Web:https://www.epo.org/linked-data/ Name:Martin Kracker / European Patent Office Email:mkracker@epo.org,1,0,1,0.89,1,1,0.82,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.07
CPC,Cooperative Patent Classification,Available,https://data.epo.org/linked-data/query,http://www.opendefinition.org/licenses/cc-by,"This data set contains the Cooperative Patent Classification scheme. It is a hierarchical ontology with skos:narrower and skos:broader relations between its about 250 000 nodes (aka ""CPC symbols"") covering the complete technical domain. It is a refinement of the older International Patent Classification (IPC). CPC is used by major patent offices to classify patent documents.
For more details see https://www.cooperativepatentclassification.org/",https://www.epo.org/linked-data/,"Name: absent, email: mkracker@epo.org",Web:https://www.epo.org/linked-data/ Name:Martin Kracker / European Patent Office Email:mkracker@epo.org,1,0,1,0.89,1,1,0.82,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.07
cz-vavai-projects,R&D Projects,offline,http://linked.opendata.cz/sparql,FALSE,R&D Projects from http://www.isvav.cz/ .,http://linked.opendata.cz/resource/dataset/vavai/projects,FALSE,Web:http://linked.opendata.cz/resource/dataset/vavai/projects Name:Petr Škoda Email:skoda@opendata.cz,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
cz-vavai-organizations,Organizations active in R&D,offline,http://linked.opendata.cz/sparql,FALSE,Overview of organizations active in R&D from http://www.isvav.cz/ .,http://linked.opendata.cz/resource/dataset/vavai/organizations,FALSE,Web:http://linked.opendata.cz/resource/dataset/vavai/organizations Name:Petr Škoda Email:skoda@opendata.cz,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
cz-vavai-programmes,R&D Programmes,offline,http://linked.opendata.cz/sparql,FALSE,R&D Programmes from http://www.isvav.cz/.,http://linked.opendata.cz/resource/dataset/vavai/programmes,FALSE,Web:http://linked.opendata.cz/resource/dataset/vavai/programmes Name:Petr Škoda Email:skoda@opendata.cz,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
cz-vavai-tenders,Tenders in R&D,offline,http://linked.opendata.cz/sparql,FALSE,Tenders in R&D from http://www.isvav.cz/ .,http://linked.opendata.cz/resource/dataset/vavai/tenders,FALSE,Web:http://linked.opendata.cz/resource/dataset/vavai/tenders Name:Petr Škoda Email:skoda@opendata.cz,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
opendatacommunities-input-indicators-local-authority-funding-from-government-grant,opendatacommunities-input-indicators-local-authority-funding-from-government-grant,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatacommunities-impact-indicators-housing-starts,opendatacommunities-impact-indicators-housing-starts,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatacommunities-transparency-impact-indicators-housing-starts,opendatacommunities-transparency-impact-indicators-housing-starts,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
cz-orders,Registry of contracts of the Czech Republic - Orders,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-by,This dataset contains data from the registry of contracts of the Czech Republic - orders,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/objednavky,FALSE,Web:http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/objednavky Name: Email:,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
cz-souhrnne-typy-ovm,Summary types of Czech institutions of public power,Available,https://linked.opendata.cz/sparql,FALSE,This dataset contains summary types of Czech institutions of public power,https://linked.opendata.cz/zdroj/datová-sada/souhrnné-typy-ovm,FALSE,Web:https://linked.opendata.cz/zdroj/datová-sada/souhrnné-typy-ovm Name:Ministerstvo vnitra České republiky Email:klimek@opendata.cz,1,0.0986,1,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1,1,1,0.529411765,1,0.88,3.73
agrinepaldata,AgriNepalData,offline,http://agrinepaldata.com/sparql,http://creativecommons.org/licenses/by-nc/2.0/,Ontology Based Data Access and Integration for Improving the Effectiveness of Farming in Nepal,absent,FALSE,Web:absent Name:Mohamed Sherif Email:sherif@informatic.uni-leipzig.de,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
finnish-municipalities,Finnish municipalities and regional classifications,-,,http://www.opendefinition.org/licenses/cc-by,"An RDF vocabulary describing Finnish municipalities and many regional classifications, including 

* Centres for Economic Development, Transport and the Environment
* Provinces
* Regional State Administrative Agencies
* Regions
* Major regions
* Statistical grouping of municipalities
* Employment and economic development centres

The data is based on classifications by Statistics Finland. The format is SKOS-based, but extends SKOS by defining separate classes (subclasses of skos:Concept) for each entity type and similarly uses subproperties of SKOS properties to relate the entities.

Links to DBpedia and Wikipedia are also provided for the municipalities.",http://onki.fi/en/browser/overview/kunnat,FALSE,Web:http://onki.fi/en/browser/overview/kunnat Name:Osma Suominen Email:osma.suominen@tkk.fi,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
opendatacommunities-service-expenditure,opendatacommunities-service-expenditure,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eu-institutions,Institutions and Bodies of the European Union,-,,http://www.opendefinition.org/licenses/odc-pddl,"This site defines Linked Data compatible URIs for major institutions and bodies of the European Union that can be used as identifiers in EU-related datasets. 

http://institutions.publicdata.eu/",http://institutions.publicdata.eu/,FALSE,Web:http://institutions.publicdata.eu/ Name:Michael Hausenblas Email:michael.hausenblas@deri.org,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
cz-ctia-bans,Bans of the Czech Trade Inspection Authority,offline,http://linked.opendata.cz/sparql,FALSE,Basic information about bans issued by the Czech Trade Inspection Authority,http://linked.opendata.cz/resource/dataset/coi.cz/zakazy,FALSE,Web:http://linked.opendata.cz/resource/dataset/coi.cz/zakazy Name: Email:,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.78
opendatascotland-simd-employment-rank,opendatascotland-simd-employment-rank,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
english-index-of-multiple-deprivation-score-2010,English Index of Multiple Deprivation Score 2010,Available,http://opendatacommunities.org/sparql,http://reference.data.gov.uk/id/open-government-licence,"This dataset contains the main Index of Multiple Deprivation scores for 2010. It was created from data provided by the Department of Communities and Local Government. See <a href=""http://www.communities.gov.uk/publications/corporate/statistics/indices2010"">here</a> for details.

194892 triples.",http://opendatacommunities.org/datasets/imd-score-2010,FALSE,Web:http://opendatacommunities.org/datasets/imd-score-2010 Name:Bill Roberts Email:bill@swirrl.com,1,0,1,0.89,1,1,0.82,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.07
eurobarometer-standard,Standard Eurobarometer,-,http://api.talis.com/stores/eurobarometer/services/sparql,http://www.opendefinition.org/licenses/cc-zero,"The standard Eurobarometer was established in 1973. Each survey consists of approximately 1000 face-to-face interviews per country. Reports are published twice yearly. Reproduction is authorized, except for commercial purposes, provided the source is acknowledged. 

This dataset represents the results of these questionnaires as Linked Data using the RDF Datacube Vocabulary.",http://eurobarometer.publicdata.eu,FALSE,Web:http://eurobarometer.publicdata.eu Name:Ian Davis Email:ian.davis@kasabi.com,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
cablegate,cablegate,offline,http://river.styx.org/sparql,FALSE,US Embassy cables from Wikileaks,http://www.wikileaks.ch/cablegate.html,FALSE,Web:http://www.wikileaks.ch/cablegate.html Name:US Department of State Email:None,1,0,1,0.67,1,1,0.78,0.5,1,0,1,0.62,0,1,1,1,0.75,1,1,0,1,0.75,2.9
biographical-directory-of-the-united-states-congress,Biographical Directory of the United States Congress,-,http://logd.tw.rpi.edu/sparql,http://www.opendefinition.org/licenses/cc-by,"Names, positions, state, party, and congress number of members of US Congress 1774-present.

Scraped from http://bioguide.congress.gov/biosearch/biosearch.asp 
by https://scraperwiki.com/scrapers/biographical_directory_usc/#",http://bioguide.congress.gov/biosearch/biosearch.asp,FALSE,Web:http://bioguide.congress.gov/biosearch/biosearch.asp Name: Email:,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
opendatacommunities-transparency-impact-indicators-neighbourhood-plans,opendatacommunities-transparency-impact-indicators-neighbourhood-plans,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eu-parliament-media,EU Parliament Media Library,-,http://api.talis.com/stores/eupmedia/services/sparql,http://www.opendefinition.org/licenses/cc-zero,"This dataset contains information about multi-media content published by the European Parliament at http://audiovisual.europarl.europa.eu/. Media assets of type video, audio and image are contained. All assests are annotated with primary metadata (e.g., length, resolution, size, etc.), as well as topic metadata. Where topics are people, those are represented as complex resources in their own right, with names, roles in organisations, etc. Organisations are located in countries according to the Kasabi country dataset.",http://eupmedia.publicdata.eu/,FALSE,Web:http://eupmedia.publicdata.eu/ Name:Knud Möller Email:knud.moeller,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
eu-who-is-who,EU Who Is Who,-,http://api.talis.com/stores/whoiswho/services/sparql,http://www.opendefinition.org/licenses/odc-pddl,"Data scraped from [EU Whoiswho](http://europa.eu/whoiswho/public/index.cfm?lang=en), the official directory of the European Union. The dataset contains people, organisations and organisational hierarchy.",http://whoiswho.publicdata.eu/,FALSE,Web:http://whoiswho.publicdata.eu/ Name:Keith Alexander Email:keithalexander@keithalexander.co.uk,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
cz-czso-deaths-by-selected-causes-of-death,Deaths by selected causes of death in regions of Czech Republic,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Data cube containing statistical data with with deaths by selected causes of death in regions of Czech republic according to Czech Statistical Office.,http://data.czso.cz/resource/dataset/deaths-by-selected-causes-of-death,FALSE,Web:http://data.czso.cz/resource/dataset/deaths-by-selected-causes-of-death Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
iati-as-linked-data,IATI as Linked Data,-,http://semanticweb.cs.vu.nl/iati/sparql/,http://www.opendefinition.org/licenses/cc-by,"International Aid Transparancy Initiative model and data from IATIRegistry as Linked Open Data. 

For more information see: http://iati2lod.appspot.com

It is widely recognized that the effectiveness of aid can be improved by providing transparant insight into aid activities. The International Aid Transparency Initiative (IATI), a multi-stakeholder initiative that seeks to improve the transparency of aid, has developed an open standard for the publication of aid information. As of 2013, over 150 donors, NGOs and governments have registered to the IATI registry for publishing their aid activities in this XML standard. Based on the IATI data, we have created a Linked Data model and converted the open data to Linked Data. In order to show the added benefits of Linked Data, we have linked the IATI dataset to various other datasets such as World Bank indicators and DBPedia information. Finally, we have created several applications which combine the information from the IATI dataset and the datasets it was linked to. As a result, we have shown that creating Linked Data for the IATI dataset and linking it to other datasets give new valuable insights in aid transparency. Based on actual information needs and use cases of IATI users, we were able to show that linking IATI data adds significant value to the data and is able to fulfill the needs of IATI users.",absent,FALSE,Web:absent Name:Kasper Brandt Email:,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
opendatacommunities-impact-indicators-affordable-housing-starts,opendatacommunities-impact-indicators-affordable-housing-starts,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatascotland-simd-geographic-access-rank,opendatascotland-simd-geographic-access-rank,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
datos-bcn-cl,Datos.bcn.cl,Available,http://datos.bcn.cl/sparql,https://creativecommons.org/licenses/by/3.0/,"Linked Open Data about Chile and the political environment of the country. Some important graphs published are: Legislative norms, International treaties (linking countries to dbpedia and geonames), geographical data and parliamentary biographies, and we are publishing every day more.",https://datos.bcn.cl/es/,"Name: Alvaro Sandoval, email: alvaroisp@gmail.com",Web:https://datos.bcn.cl/es/ Name:Library of Congress of Chile Email:fcifuentes@bcn.cl,,,,,,,,,,,,,,,,,,,,,,,
patents-data-gov-uk,patents.data.gov.uk,-,http://services.data.gov.uk/patents/sparql,FALSE,"[Namespace for patent applications](http://patents.data.gov.uk/doc/application) from data.gov.uk. This data comes from the BIS dataset.

Part of package:data-gov-uk",http://patents.data.gov.uk/,FALSE,Web:http://patents.data.gov.uk/ Name:Data.gov.uk Team Email:team@data.gov.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
cz-vavai-funding-providers,State funding providers,offline,http://linked.opendata.cz/sparql,FALSE,State funding providers for R&D from http://www.isvav.cz/ .,http://linked.opendata.cz/resource/dataset/vavai/funding-providers,FALSE,Web:http://linked.opendata.cz/resource/dataset/vavai/funding-providers Name:Petr Škoda Email:skoda@opendata.cz,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
ceo,Linked Data Cultural Heritage Agency of the Netherlands,Available,https://api.linkeddata.cultureelerfgoed.nl/datasets/rce/cho/services/cho/sparql,http://www.opendefinition.org/licenses/cc-zero,"Linked data about cultural-historical objects. This includes built and archaeological national monuments, finds, find locations, complexes, archaeological complexes, research areas and sites.
This dataset offers linked open data from the Archaeological Information System (Archis) and the National Monument Register. Both databases are maintained by the RCE.
Archis contains data on archaeological sites and sites in the Netherlands. The National Monuments Register contains information about all monuments in the Netherlands that have been designated by the State as protected monuments. These are historical buildings, archaeological sites or green, landscaped buildings.",https://linkeddata.cultureelerfgoed.nl/,"Name: absent, email: jolietjakeblues64@gmail.com",Web:https://linkeddata.cultureelerfgoed.nl/ Name:Joop Vanderheiden Email:j.vanderheiden@cultureelerfgoed.nl,1,0.0048,1,0.67,1,1,0.78,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.03
data-incubator-nasa,NASA Space Flight & Astronaut data in RDF,-,http://api.kasabi.com/dataset/nasa/apis/sparql,http://www.opendefinition.org/licenses/odc-pddl,"### Description

Conversion of various NASA datasets into RDF, starting 
with the spacecraft data from the NSSDC master catalog.

This dataset consists of a conversion of the NASA NSSDC Master Catalog and extracts of the Apollo By Numbers statistics.

Currently the data consists of all of the Spacecraft from the NSSDC database which is a comprehensive list of orbital, suborbital, and interplanetary spacecraft launches dataing from the 1950s to the present day. Entries are not limited to NASA missions, but include spacecraft launched by various agencies from around the globe.

*Note* this dataset is no longer updated, it was taken off-line during the shutdown of Kasabi. A dump of the dataset has been [uploaded to the Internet Archive](http://archive.org/details/kasabi)",http://kasabi.com/dataset/nasa,FALSE,Web:http://kasabi.com/dataset/nasa Name:Leigh Dodds Email:leigh@ldodds.com,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
opendatacommunities-societal-wellbeing-deprivation-imd-housing-rank-la-2010,opendatacommunities-societal-wellbeing-deprivation-imd-housing-rank-la-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
congresspeople,2011 US Congress People,-,,FALSE,"The 2011 US congress people data, with ntriples format. Could benefit from connections to http://thedatahub.org/dataset/congresspedia",http://www.contactingthecongress.org/,FALSE,Web:http://www.contactingthecongress.org/ Name:Yanning Chen Email:cheny18@rpi.edu,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
frb-linked-data,Federal Reserve Board (FRB) Linked Data,offline,http://frb.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,FRB data and metadata,absent,FALSE,Web:absent Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
oecd-linked-data,Organisation for Economic Co-operation and Development (OECD) Linked Data,-,http://oecd.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,OECD data and metadata for OECD countries and selected non-member economies.,http://oecd.270a.info/,FALSE,Web:http://oecd.270a.info/ Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
uis-linked-data,UNESCO Institute for Statistics (UIS) Linked Data,offline,http://uis.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,UIS  data and metadata,absent,FALSE,Web:absent Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
opendatacommunities-net-additional-dwellings,opendatacommunities-net-additional-dwellings,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
hellenic-fire-brigade,Hellenic Fire Brigade,-,http://greek-lod.auth.gr/fire-brigade/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The Hellenic Fire Brigade project encompasses efforts to extract valuable information from Greek Open Data originating from the Ministry of Public Order & Citizen Protection and in particular from the Hellenic Fire Brigade Department. It involves mainly fire incident records that span over a ten year period, (2000-2010) and aims to exploit these in the best possible manner so as to form meaningful scenarios. The primary goal is to provide applications and services that would reveal potentials for the department to improve upon its management procedures, have economic benefits from cost reductions and improvements in its fire service efficiency.
A secondary but equally important goal is to encourage additional contributions of Greek Open Data as well as of innovative applications and services based on the latter.",http://greek-lod.math.auth.gr/fire-brigade/,FALSE,Web:http://greek-lod.math.auth.gr/fire-brigade/ Name:IOANNIS PARAPONTIS Email:PARAPONTISJ@GMAIL.COM,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
semantic-xbrl,Semantic XBRL Financial Data,-,,http://www.opendefinition.org/licenses/cc-by,"Semantic XBRL is a dataset that contains RDF generated from the data submitted as XBRL to the U.S Securities and Exchange Commission (SEC).

Semantic data is generated by translating XBRL to RDF using [OWL ontologies derived from the XBRL XML Schemas](http://rhizomik.net/ontologies/bizontos).",http://rhizomik.net/semanticxbrl/,FALSE,Web:http://rhizomik.net/semanticxbrl/ Name:Roberto García Email:roberto@rhizomik.net,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
cz-czso-average-salaries,Average salaries in regions of Czech republic,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Data cube containing statistical data about average salaries in a given year and region of Czech Republic according to Czech Statistical Office.,http://data.czso.cz/resource/dataset/average-salaries,FALSE,Web:http://data.czso.cz/resource/dataset/average-salaries Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
opendatascotland-simd-housing-rank,opendatascotland-simd-housing-rank,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatacommunities-transparency-input-indicators-local-authorities-working-with-troubled-families,opendatacommunities-transparency-input-indicators-local-authorities-working-with-troubled-families,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatacommunities-societal-wellbeing-deprivation-imd-employment-rank-la-2010,opendatacommunities-societal-wellbeing-deprivation-imd-employment-rank-la-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
